4551635452030,-1.288081,-2.746149,9.366117
4551645492313,-1.345541,-2.669535,9.334992
4551655563114,-1.216254,-2.494758,9.402030
4551665603397,-1.201889,-2.659958,9.363723
4551675613162,-1.149217,-2.659958,9.366117
4551685653446,-1.228225,-2.717419,9.327810
4551695693729,-1.070208,-2.705448,9.313444
4551705734012,-1.553837,-2.394202,9.311050
4551715774295,-1.142034,-2.940080,9.193734
4551725814578,-1.209072,-2.954445,9.323022
4551735854862,-1.182736,-2.791639,9.306262
4551745864627,-1.264138,-2.892196,9.282320
4551755904911,-1.225831,-3.057395,9.251195
4551765945194,-1.197101,-2.609680,9.299079
4551775985477,-0.914585,-2.135628,9.129091
4551785995243,-1.283292,-2.659958,9.497798
4551796035526,-1.170765,-2.983175,9.346964
4551806075809,-1.503559,-2.959233,9.373300
4551816085575,-1.098939,-2.738967,9.267955
4551826156375,-0.943315,-2.712631,9.320627
4551836196659,-1.592144,-2.985569,9.337387
4551846206424,-1.063026,-2.964022,9.334992
4551856246707,-1.395820,-3.105280,9.605537
4551866286991,-1.592144,-1.798046,9.325416
4551876327274,-0.387861,-2.650381,9.363723
4551886367557,-1.367089,-2.703054,9.287108
4551896407840,-1.403002,-2.738967,9.342175
4551906417606,-1.278504,-2.750938,9.334992
4551916457889,-0.859518,-2.722207,9.433155
4551926498172,-1.539472,-3.066972,9.334992
4551936538455,-1.074997,-2.911349,9.270349
4551946578739,-1.292869,-3.019088,9.222465
4551956619022,-1.563414,-2.868254,9.378088
4551966659305,-1.434127,-2.856283,9.267955
4551976699588,-1.254562,-2.806004,9.277532
4551986739871,-1.177947,-2.647987,9.244013
4551996780155,-1.321599,-2.379837,9.198523
4552006820438,-1.189918,-2.932897,9.313444
4552016860721,-1.304840,-2.748544,9.212888
4552026901004,-1.110910,-3.529053,9.337387
4552036910770,-1.757344,-1.869871,9.289502
4552046951053,-1.024718,-3.043030,9.248801
4552056960819,-1.582567,-3.028665,9.418790
4552067001102,-1.328782,-2.856283,9.275137
4552077010868,-1.331176,-2.492364,9.299079
4552087051151,-1.905785,-1.800440,9.351752
4552097091434,-0.689530,-2.037466,9.222465
4552107131717,-0.749385,-2.523489,9.296685
4552117110965,-1.192312,-2.774880,9.337387
4552127181766,-1.446098,-2.750938,9.339781
4552137222049,-1.587356,-2.846706,9.320627
4552147262332,-1.678335,-2.784456,9.394848
4552157272098,-1.314417,-2.944868,9.327810
4552167312381,-1.359907,-2.707842,9.337387
4552177352664,-0.955287,-2.444480,9.186552
4552187392948,-1.113304,-3.335123,9.126697
4552197433231,-0.715866,-2.114080,9.083601
4552207442996,-1.199495,-2.513912,9.481039
4552217483280,-1.508347,-2.822764,9.339781
4552227523563,-1.462857,-2.784456,9.296685
4552237533328,-1.455675,-2.475605,9.351752
4552247543094,-1.582567,-2.870648,9.265560
4552257583377,-1.453280,-2.837129,9.279925
4552267623661,-1.249773,-2.700660,9.303867
4552277633426,-1.319205,-2.540248,9.315839
4552287643192,-1.323994,-2.712631,9.277532
4552297683475,-1.266533,-2.662352,9.265560
4552307723758,-1.302446,-2.501941,9.349358
4552317764041,-1.283292,-2.597709,9.337387
4552327804325,-1.446098,-2.736573,9.210494
4552337814090,-1.709460,-2.755726,9.337387
4552347854373,-1.618480,-2.657564,9.394848
4552357894657,-1.335965,-2.406173,9.346964
4552367934940,-1.273715,-2.456451,9.279925
4552377975223,-1.297657,-2.621651,9.258378
4552387984989,-1.199495,-2.683900,9.222465
4552398025272,-1.182736,-2.734178,9.356541
4552408035037,-1.276109,-2.573767,9.287108
4552418075321,-1.525106,-2.523489,9.332599
4552428115604,-1.647211,-2.896984,9.318233
4552438125370,-1.575385,-2.865860,9.366117
4552448165653,-2.324770,-3.074155,9.327810
4552458205936,-1.628057,-3.447650,9.224859
4552468246219,-0.976834,-3.624821,8.655039
4552478255985,-1.371878,-2.688689,9.160215
4552488326786,-1.663970,-2.719813,9.236830
4552498336551,-1.122881,-2.561796,9.306262
4552508346317,-1.771709,-2.616863,9.351752
4552518386600,-1.884237,-2.700660,9.308656
4552528426883,-1.527501,-2.624045,9.349358
4552538467166,-1.206678,-2.509123,9.193734
4552548507450,-1.312023,-2.901772,9.157822
4552558547733,-1.778892,-3.675100,9.409213
4552568588016,-0.984017,-2.815581,9.265560
4552578628299,-1.290475,-2.932897,9.260772
4552588668582,-2.140416,-2.896984,9.440337
4552598678348,-1.395820,-2.849100,9.232041
4552608718631,-1.843535,-2.894590,9.382876
4552618758914,-1.225831,-2.858677,8.947132
4552628799198,-2.157176,-2.806004,9.495404
4552638808963,-2.008735,-4.309563,9.902418
4552648849246,-1.865083,-3.117251,7.376535
4552658889530,-0.914585,-2.595315,9.469068
4552668929813,-1.484405,-3.023877,9.624691
4552678939578,-0.873884,-2.674323,9.040505
4552688979862,-0.837971,-2.664747,9.215282
4552699020145,-0.952892,-2.533065,9.217676
4552709060428,-0.991199,-2.621651,9.299079
4552719100711,-1.254562,-2.463634,9.313444
4552729140995,-1.462857,-2.238579,9.155427
4552739150760,-1.723825,-2.255338,9.270349
4552749191043,-1.623269,-2.758120,9.557653
4552759200809,-1.544260,-2.612074,9.447520
4552769241092,-1.276109,-2.458845,9.172187
4552779250858,-1.276109,-2.475605,9.306262
4552789321659,-1.244985,-2.837129,9.402030
4552799331424,-1.151611,-2.676718,9.356541
4552809371707,-1.283292,-2.621651,9.358934
4552819411991,-1.355118,-2.741361,9.308656
4552829421756,-1.256956,-2.557007,9.241618
4552839462039,-1.137246,-2.482787,9.208099
