675713811536044,-0.121596,2.059883,9.473115
675713831677659,-0.179055,2.102977,9.501844
675713851819273,-0.164690,2.064671,9.535362
675713871960836,-0.174267,2.016789,9.549726
675713892102451,-0.121596,2.055094,9.501844
675713912244065,-0.150326,2.016789,9.525785
675713932233076,-0.126385,2.088612,9.559303
675713952038961,-0.126385,2.088612,9.559303
675713971997503,-0.107232,2.069459,9.535362
675713992169586,-0.135961,2.045518,9.473115
675714012341721,-0.145537,2.093400,9.468328
675714032513857,-0.131173,2.031154,9.516210
675714052685940,-0.188631,2.050306,9.525785
675714072858076,-0.102444,2.102977,9.549726
675714093030211,-0.169478,2.093400,9.492269
675714113202294,-0.188631,2.170011,9.497056
675714133374430,-0.169478,2.122129,9.530575
675714153546565,-0.121596,2.035942,9.497056
675714173718648,-0.226937,2.002424,9.477903
675714193890784,-0.145537,1.964119,9.468328
675714214062919,-0.207784,2.055094,9.473115
675714234235055,-0.131173,2.088612,9.516210
675714254407138,-0.121596,2.050306,9.564092
675714274715419,-0.097655,1.973695,9.492269
675714294887555,-0.222149,2.069459,9.568879
675714315059638,-0.140749,2.093400,9.535362
675714335231773,-0.135961,2.064671,9.487480
675714355403909,-0.188631,2.059883,9.520997
675714375575992,-0.145537,1.997636,9.520997
675714395748128,-0.183843,1.973695,9.530575
675714415920263,-0.164690,2.040730,9.520997
675714435939794,-0.193419,2.026365,9.535362
675714455776201,0.328494,2.519550,10.282321
675714475582138,-0.428041,1.868355,9.779560
675714495388023,-0.088079,1.547545,9.520997
675714515193909,-0.183843,2.251410,9.559303
675714534999846,-0.011468,1.925813,9.525785
675714554805732,-0.021044,2.126918,9.492269
675714574611669,-0.073714,2.232258,9.564092
675714594417555,-0.270031,2.241834,9.573668
675714614223492,-0.179055,2.045518,9.492269
675714634029378,-0.183843,2.021577,9.549726
675714653804794,-0.078503,1.724709,9.453962
675714673580159,-0.226937,2.088612,9.525785
675714693416565,-0.030621,2.150859,9.506634
675714713222503,-0.169478,2.174800,9.468328
675714733028388,0.031626,2.050306,9.410870
675714752834326,-0.001891,2.146070,9.482693
675714772640211,-0.159902,1.921025,9.511421
675714792446148,-0.169478,2.088612,9.506634
675714812252034,-0.097655,2.332810,9.693373
675714832057919,-0.126385,2.155647,9.473115
675714851863857,-0.049773,2.083824,9.535362
675714871639221,-0.044985,2.055094,9.453962
675714891445159,-0.025833,2.155647,9.453962
675714911281565,-0.179055,2.270563,9.592820
675714931087503,-0.054562,2.026365,9.401293
675714950893388,0.041202,2.299293,9.458752
675714970699326,-0.107232,2.452515,9.439598
675714990505211,0.022049,2.213105,9.482693
675715010311096,-0.135961,2.064671,9.559303
675715030117034,0.012473,2.294504,9.401293
675715049922919,-0.016256,2.385480,9.439598
675715069728857,0.041202,2.270563,9.444386
675715089534742,-0.025833,2.112553,9.511421
675715109340680,-0.049773,2.222681,9.492269
675715129146565,-0.059350,2.380692,9.415657
675715148952451,0.031626,2.371116,9.430021
675715168758388,0.002897,2.308869,9.430021
675715188564273,0.084296,2.284928,9.430021
675715208370211,-0.006680,2.337598,9.406080
675715228176096,-0.188631,2.265775,9.477903
675715247982034,-0.068926,2.232258,9.497056
675715267787919,0.074720,2.222681,9.415657
675715287722294,0.136966,2.371116,9.386929
675715307528180,-0.040197,2.447727,9.401293
675715327334065,-0.049773,2.371116,9.463539
675715347140003,-0.011468,2.275352,9.482693
675715366945888,0.002897,2.299293,9.511421
675715386751826,0.036414,2.342386,9.362988
675715406557711,-0.021044,2.361539,9.415657
675715426333128,-0.102444,2.299293,9.444386
675715446108492,-0.073714,2.237046,9.482693
675715465944951,0.136966,2.232258,9.449174
675715485750836,0.055567,2.361539,9.377352
675715505556721,-0.078503,2.428574,9.425234
675715525362659,0.074720,2.375904,9.430021
675715545168544,0.055567,2.318445,9.501844
675715564974482,-0.064138,2.208317,9.458752
675715584780367,-0.030621,2.366327,9.425234
675715604586305,0.079508,2.265775,9.391716
675715624392190,0.050779,2.213105,9.458752
675715644198076,0.122602,2.074247,9.430021
675715664004013,0.012473,2.347175,9.444386
675715683809898,-0.059350,2.371116,9.468328
675715703615836,-0.049773,2.289716,9.430021
675715723421721,0.055567,2.208317,9.425234
675715743227659,0.060355,2.141282,9.492269
675715763033544,0.012473,2.404633,9.477903
675715782839482,-0.006680,2.486032,9.449174
675715802645367,0.050779,2.366327,9.439598
675715822451253,-0.126385,2.380692,9.444386
675715842257190,0.036414,2.213105,9.425234
675715862063076,-0.025833,2.265775,9.492269
675715881807971,0.036414,2.203529,9.492269
675715901552815,-0.006680,2.265775,9.473115
675715921389273,0.084296,2.217893,9.473115
675715941195159,0.127390,2.313657,9.468328
675715961001096,-0.059350,2.265775,9.463539
675715980806982,0.069931,2.246622,9.482693
675716000612919,0.103449,2.189164,9.439598
675716020418805,-0.092867,2.222681,9.501844
675716040224690,0.069931,2.533914,9.410870
675716060030628,0.089084,2.433362,9.425234
675716079867034,-0.112020,2.366327,9.458752
675716099734013,-0.092867,2.246622,9.482693
675716119539898,0.141754,2.294504,9.410870
675716139345784,0.089084,2.457303,9.401293
675716159151721,0.098661,2.428574,9.358198
675716178957607,0.065143,2.366327,9.458752
675716198763544,0.237518,2.428574,9.406080
675716218508388,-0.068926,2.428574,9.453962
675716238283805,0.084296,2.380692,9.439598
675716258089690,0.156119,2.232258,9.377352
675716277899846,-0.097655,2.318445,9.544938
675716297736253,-0.011468,2.055094,9.468328
675716317542190,0.084296,2.251410,9.406080
675716337378596,0.146543,2.375904,9.386929
675716357215003,-0.068926,2.251410,9.382139
675716377020940,-0.145537,2.098188,9.506634
675716396826826,-0.040197,1.992848,9.463539
675716416632763,-0.083291,2.055094,9.497056
675716436438648,0.026838,2.170011,9.458752
675716456244534,-0.049773,2.375904,9.382139
675716476050471,-0.092867,2.438150,9.401293
675716495856357,-0.035409,2.404633,9.430021
675716515662294,0.117813,2.275352,9.463539
675716535468180,-0.174267,2.270563,9.449174
675716555274117,0.084296,2.246622,9.420445
675716575080003,-0.174267,2.447727,9.449174
675716594885940,-0.044985,2.452515,9.439598
675716614691826,0.089084,2.313657,9.406080
675716634497711,0.022049,2.356751,9.439598
675716654303648,-0.068926,2.265775,9.444386
675716674109534,-0.021044,2.452515,9.343834
675716693915471,-0.092867,2.371116,9.444386
675716713721357,-0.040197,2.170011,9.473115
675716733527294,-0.092867,2.165223,9.458752
675716753302659,-0.164690,2.174800,9.482693
675716773108596,-0.016256,2.356751,9.415657
675716792945003,-0.025833,2.428574,9.439598
675716812750888,-0.131173,2.165223,9.444386
675716832556826,-0.006680,2.112553,9.477903
675716852362711,-0.049773,2.189164,9.453962
675716872168648,-0.006680,2.466880,9.386929
675716891944013,-0.102444,2.399845,9.487480
675716911749951,-0.121596,2.390268,9.396504
675716931586357,0.012473,2.155647,9.473115
675716951392242,-0.461558,2.102977,9.209764
675716971198180,-0.212572,2.136494,9.487480
675716991004065,-0.016256,2.241834,9.410870
675717010810003,0.026838,2.280140,9.396504
675717030615888,0.069931,2.294504,9.439598
675717050421826,0.041202,2.265775,9.415657
675717070197190,-0.054562,2.399845,9.415657
675717089972607,-0.030621,2.414209,9.453962
675717109809013,-0.155114,2.399845,9.449174
675717129614898,-0.131173,2.361539,9.463539
675717149420836,0.036414,2.351963,9.410870
675717169226721,-0.059350,2.155647,9.430021
675717189032659,-0.107232,2.213105,9.401293
675717208838544,-0.040197,2.275352,9.530575
675717228644482,0.050779,2.442939,9.396504
675717248450367,0.022049,2.442939,9.406080
675717268256253,-0.059350,2.289716,9.473115
675717288173805,-0.064138,2.165223,9.439598
675717307979690,-0.059350,2.198740,9.477903
675717327785628,0.089084,2.260987,9.401293
675717347591513,0.060355,2.385480,9.439598
675717367397451,0.089084,2.299293,9.415657
675717387203336,-0.016256,2.275352,9.473115
675717407009273,-0.064138,2.347175,9.406080
675717426815159,-0.016256,2.193952,9.463539
675717446621044,-0.126385,2.203529,9.463539
675717466426982,0.060355,2.351963,9.425234
675717486232867,0.093872,2.347175,9.420445
675717506038805,-0.083291,2.294504,9.525785
675717525844690,-0.116808,2.356751,9.463539
675717545650628,0.113025,2.294504,9.473115
675717565456513,0.127390,2.275352,9.362988
675717585262398,-0.260454,2.237046,9.578455
675717605068336,0.084296,2.323234,9.410870
675717624874221,0.323706,2.337598,9.425234
675717644680159,-0.121596,2.260987,9.554516
675717664486044,-0.202996,2.198740,9.616761
675717684291982,0.352435,2.198740,9.492269
675717704097867,0.132178,2.294504,9.372563
675717723903805,-0.384947,2.136494,9.578455
675717743709690,0.127390,2.237046,9.281588
675717763515576,0.534387,2.351963,9.564092
675717783321513,-0.265242,2.256199,9.640702
675717803127398,-0.135961,2.232258,9.602396
675717822933336,0.443411,2.347175,9.501844
675717842739221,0.496081,2.217893,9.171459
675717862545159,-1.021778,2.222681,9.602396
675717882320523,0.543963,2.318445,9.228917
675717902126461,0.170484,2.423786,9.626337
675717921932346,-0.753639,2.179588,9.669432
675717941707711,-0.801521,2.165223,9.597609
675717961544169,-0.241301,2.375904,9.611974
675717981350055,1.219099,2.418998,9.511421
675718001155992,-0.806309,2.213105,9.358198
675718020961878,1.219099,2.256199,9.506634
675718040767815,-0.835038,2.146070,9.645491
675718060573701,-1.208517,2.146070,9.501844
675718080379586,-1.184576,2.227470,9.406080
675718100185523,-1.342587,2.198740,9.621550
675718119991409,0.065143,2.237046,9.640702
