795416541578,-0.021991,0.006109,-0.003665
795426581861,-0.019548,0.008552,0.000000
795436652662,-0.003665,0.007330,0.002443
795446692945,0.008552,-0.001222,0.000000
795456733228,0.015882,-0.007330,-0.001222
795466773511,0.020769,-0.014661,-0.004887
795476844312,0.018326,-0.019548,-0.007330
795486884595,0.013439,-0.017104,-0.006109
795496955396,0.004887,-0.012217,-0.004887
795506995679,-0.002443,-0.004887,-0.002443
795517035962,-0.006109,0.002443,0.001222
795527076245,-0.003665,0.009774,0.003665
795537116529,0.002443,0.010996,0.004887
795547156812,0.008552,0.009774,0.003665
795557258130,0.014661,0.008552,0.002443
795567298413,0.019548,0.009774,0.001222
795577338697,0.023213,0.003665,0.000000
795587378980,0.028100,0.001222,-0.002443
795597419263,0.031765,-0.001222,-0.001222
795607459546,0.030543,0.000000,-0.002443
795617530347,0.023213,-0.001222,-0.002443
795627570630,0.015882,-0.003665,-0.003665
795637610913,0.010996,0.001222,-0.003665
795647681714,0.008552,0.004887,-0.002443
795657691480,0.006109,0.007330,0.001222
795667731763,0.006109,0.009774,0.001222
795677772046,0.006109,0.004887,0.000000
795687842847,0.009774,0.000000,0.000000
795697883130,0.009774,-0.001222,-0.001222
795707953931,0.006109,-0.002443,-0.001222
795717994214,0.004887,-0.002443,-0.002443
795728034497,0.004887,0.003665,-0.001222
795738135816,0.006109,0.002443,-0.001222
795748176099,0.009774,0.002443,-0.002443
795758216382,0.013439,-0.002443,-0.002443
795768256665,0.017104,0.001222,-0.002443
795778296949,0.017104,0.001222,-0.002443
795788337232,0.017104,0.000000,-0.002443
795798408033,0.014661,-0.002443,-0.003665
795808417798,0.015882,-0.006109,-0.004887
795818458081,0.018326,-0.009774,-0.004887
795828498365,0.018326,-0.008552,-0.003665
795838538648,0.020769,-0.007330,-0.003665
795848578931,0.023213,-0.004887,-0.003665
795858649732,0.023213,-0.006109,-0.002443
795868690015,0.009774,0.002443,-0.002443
795878730298,0.009774,0.002443,-0.002443
795888770581,0.003665,0.000000,-0.002443
795898841382,0.002443,0.003665,-0.001222
795908881665,0.007330,0.007330,0.000000
795918921949,0.013439,0.004887,-0.002443
795928962232,0.021991,0.001222,-0.003665
795939002515,0.035430,-0.007330,-0.006109
795949042798,0.043982,-0.010996,-0.006109
795959083081,0.047647,-0.012217,-0.006109
795969153882,0.041539,-0.012217,-0.004887
795979194165,0.028100,-0.013439,-0.004887
795989234449,0.014661,-0.013439,-0.006109
795999274732,0.003665,-0.014661,-0.006109
796009315015,-0.001222,-0.010996,-0.003665
796019355298,-0.003665,-0.008552,0.000000
796029426099,-0.007330,-0.004887,0.000000
796039466382,-0.012217,-0.001222,0.001222
796049506665,-0.017104,0.000000,0.000000
796059546949,-0.021991,0.000000,0.000000
796069617749,-0.020769,-0.002443,0.000000
796079688550,-0.018326,-0.003665,-0.002443
796089698316,-0.010996,-0.004887,-0.003665
796099738599,0.000000,-0.004887,-0.003665
796109778882,0.008552,-0.004887,-0.003665
796119819165,0.013439,-0.004887,-0.004887
796129859449,0.014661,-0.001222,-0.004887
796139930249,0.013439,0.001222,-0.003665
796150001050,0.059865,-0.012217,0.006109
796160041333,0.037874,0.007330,0.000000
796170081617,-0.031765,0.003665,-0.010996
796180152417,0.039095,0.013439,0.017104
796190192701,0.020769,0.012217,0.004887
796200232984,0.009774,-0.019548,-0.008552
796210273267,0.020769,-0.025656,-0.007330
796220313550,0.030543,-0.023213,-0.001222
796230353833,0.040317,-0.020769,0.002443
796240424634,0.041539,-0.020769,0.003665
796250464917,0.041539,-0.023213,0.002443
796260474683,0.040317,-0.034208,-0.003665
796270514966,0.035430,-0.036652,-0.007330
796280585767,0.029322,-0.031765,-0.004887
796290626050,0.025656,-0.013439,0.003665
796300696851,0.023213,-0.006109,0.004887
796310737134,0.026878,-0.013439,0.000000
796320746900,0.028100,-0.007330,-0.001222
796330787183,0.029322,0.000000,0.002443
796340857984,0.030543,-0.001222,0.001222
796350898267,0.034208,-0.015882,-0.006109
796360938550,0.036652,-0.024435,-0.008552
796370978833,0.035430,-0.023213,-0.009774
796381019117,0.032987,-0.026878,-0.010996
796391059400,0.031765,-0.028100,-0.012217
796401099683,0.028100,-0.028100,-0.012217
796411139966,0.021991,-0.025656,-0.013439
796421180249,0.013439,-0.019548,-0.012217
796431220533,0.004887,-0.007330,-0.007330
796441260816,0.002443,0.002443,0.000000
796451301099,0.002443,0.002443,0.001222
796461371900,0.004887,0.008552,0.004887
796471412183,0.007330,0.006109,0.003665
796481452466,0.012217,-0.004887,-0.001222
796491492749,0.018326,-0.009774,-0.006109
796501533033,0.019548,-0.014661,-0.008552
796511573316,0.018326,-0.014661,-0.010996
796521613599,0.012217,-0.013439,-0.010996
796531653882,0.007330,-0.002443,-0.004887
796541694165,0.001222,0.004887,-0.002443
796551734449,-0.003665,-0.001222,-0.002443
796561774732,-0.004887,0.003665,-0.001222
796571815015,0.003665,0.006109,0.002443
796581916333,0.008552,0.009774,0.003665
796591926099,0.012217,0.008552,0.001222
796601966382,0.014661,0.008552,-0.002443
796612006665,0.012217,0.004887,-0.002443
796622046949,0.009774,-0.001222,-0.003665
796632087232,0.003665,-0.004887,-0.004887
796642127515,-0.001222,0.002443,-0.001222
796652167798,-0.004887,0.003665,0.000000
796662208081,-0.004887,0.009774,0.003665
796672248365,-0.002443,0.013439,0.003665
796682288648,-0.002443,0.012217,0.001222
796692328931,-0.002443,0.017104,0.003665
796702369214,-0.002443,0.017104,0.003665
796712440015,0.003665,0.009774,0.002443
796722480298,0.007330,0.007330,0.002443
796732520581,0.013439,0.003665,0.002443
796742560865,0.017104,-0.006109,0.001222
796752601148,0.020769,-0.006109,0.001222
796762641431,0.019548,-0.012217,0.000000
796772681714,0.015882,-0.029322,-0.004887
796782752515,0.008552,-0.036652,-0.008552
796792792798,0.000000,-0.034208,-0.008552
796802833081,-0.007330,-0.024435,-0.003665
796812873365,-0.015882,-0.015882,0.000000
796822974683,-0.018326,-0.010996,0.002443
796832984449,-0.015882,-0.009774,0.002443
796843024732,-0.014661,-0.013439,-0.001222
796853065015,-0.013439,-0.015882,-0.003665
796863074781,-0.010996,-0.009774,-0.001222
796873115064,-0.007330,0.008552,0.006109
796883155347,-0.008552,0.024435,0.009774
796893195630,-0.013439,0.015882,0.007330
796903205396,-0.014661,0.001222,0.000000
796913245679,-0.007330,-0.009774,-0.004887
796923285962,-0.004887,-0.019548,-0.010996
796933326245,0.000000,-0.023213,-0.010996
796943397046,0.006109,-0.013439,-0.006109
796953437329,0.007330,-0.002443,-0.002443
796963477613,0.004887,0.007330,0.001222
796973517896,0.001222,0.025656,0.010996
796983558179,0.000000,0.039095,0.017104
796993598462,-0.001222,0.035430,0.015882
797003638745,0.000000,0.035430,0.017104
797013679029,0.003665,0.036652,0.014661
797023719312,0.006109,0.023213,0.007330
797033759595,0.007330,0.009774,0.001222
797043799878,0.004887,0.000000,-0.001222
797053840162,0.001222,0.001222,0.001222
797063910962,0.001222,0.003665,0.004887
797073951245,0.002443,0.001222,0.004887
797084022046,0.001222,0.007330,0.006109
797094031812,0.001222,0.007330,0.004887
797104072095,0.001222,0.012217,0.003665
797114112378,0.002443,0.025656,0.004887
797124152662,0.002443,0.030543,0.006109
797134192945,0.001222,0.025656,0.003665
