907142585279,-0.895431,-2.667141,9.387665
907152625562,-1.027112,-2.674323,9.454702
907162696363,-0.984017,-2.643199,9.409213
907172736646,-0.948104,-2.578555,9.435549
907182807447,-0.988805,-2.588132,9.411607
907192847730,-0.976834,-2.561796,9.375694
907202918531,-0.957681,-2.504335,9.385271
907212989331,-0.921768,-2.458845,9.394848
907223029615,-0.936133,-2.463634,9.409213
907233069898,-0.926556,-2.561796,9.390059
907243110181,-0.890643,-2.614468,9.339781
907253150464,-0.957681,-2.607286,9.404425
907263190747,-0.952892,-2.607286,9.366117
907273261548,-0.926556,-2.578555,9.385271
907283301831,-1.010353,-2.557007,9.346964
907293403150,-0.967257,-2.552219,9.390059
907303443433,-0.988805,-2.535460,9.354146
907313514234,-0.921768,-2.542642,9.366117
907323585035,-0.986411,-2.647987,9.430760
907333625318,-0.981623,-2.554613,9.375694
907343696119,-0.986411,-2.573767,9.351752
907353766919,-0.962469,-2.506729,9.308656
907363807203,-0.933739,-2.595315,9.392453
907373878003,-0.952892,-2.674323,9.337387
907383918287,-0.902614,-2.607286,9.382876
907393958570,-0.912191,-2.561796,9.447520
907403998853,-1.015141,-2.655170,9.363723
907414100171,-0.921768,-2.614468,9.344569
907424140454,-0.957681,-2.588132,9.361329
907434180738,-1.005565,-2.535460,9.370906
907444221021,-1.010353,-2.600103,9.354146
907454261304,-0.919373,-2.564190,9.378088
907464301587,-0.984017,-2.497152,9.425972
907474402906,-0.955287,-2.554613,9.370906
907484412671,-0.972046,-2.537854,9.320627
907494452954,-0.948104,-2.557007,9.423578
907504523755,-0.943315,-2.552219,9.421184
907514533521,-1.015141,-2.595315,9.387665
907524573804,-0.926556,-2.530671,9.397242
907534614087,-0.936133,-2.547431,9.402030
907544684888,-0.976834,-2.604892,9.421184
907554694654,-0.964863,-2.535460,9.416395
907564734937,-1.019930,-2.568978,9.397242
907574805738,-0.981623,-2.501941,9.430760
907584846021,-1.005565,-2.523489,9.404425
907594886304,-0.926556,-2.588132,9.397242
907604926587,-0.957681,-2.535460,9.433155
907614966870,-0.955287,-2.461239,9.370906
907625007154,-0.924162,-2.446874,9.361329
907635047437,-0.960075,-2.444480,9.461885
907645087720,-0.907402,-2.533065,9.346964
907655189038,-0.921768,-2.485181,9.382876
907665198804,-0.905008,-2.485181,9.387665
907675269605,-0.933739,-2.523489,9.373300
907685309888,-0.957681,-2.600103,9.373300
907695380689,-0.969652,-2.640805,9.373300
907705420972,-0.957681,-2.647987,9.399636
907715461255,-1.003170,-2.619257,9.411607
907725501538,-0.931344,-2.566584,9.387665
907735541822,-0.909797,-2.530671,9.330204
907745612622,-0.933739,-2.516306,9.390059
